,type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location,spam,hashtags,sentiment_score,sentiment,datetime,seconds,tokens,keywords,labels,score_fire,score_emergency,score_crime
1092,mbdata,20140123183637,Clevvah4Evah,april 31 2013 - will always remember that date #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0.0,1,2014-01-23 18:36:37,66997.0,"['april', '31', '2013', '-', 'will', 'always', 'remember', 'that', 'date', '#', 'pok', '#', 'rally', '#', 'grammar']","['april', '31', '2013', 'always', 'remember', 'date', 'pok', 'rally', 'grammar']",[],0.0,0.0,0.0
1093,mbdata,20140123183659,KronosQuoth,"it's not what you look at that matters, it's what you see.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.0,1,2014-01-23 18:36:59,67019.0,"['it', ""'s"", 'not', 'what', 'you', 'look', 'at', 'that', 'matters', ',', 'it', ""'s"", 'what', 'you', 'see', '.', '#', 'pokrally', '#', 'hi']","['look', 'matters', 'see', 'pokrally']",[],0.0,0.0,0.0
1094,mbdata,20140123183700,wiseWords,rt @pok get involved!: pok.kronos/join,,,,1,[],0.0,1,2014-01-23 18:37:00,67020.0,"['rt', '@', 'pok', 'get', 'involved', '!', ':', 'pok.kronos/join']","['pok', 'get', 'involved', ':', 'pok.kronos/join']",[],0.0,0.0,0.0
1095,mbdata,20140123183700,brain448,rt @friendsofkronos whos the enemy doc? the people of kronos? the kidnapped victims of pok terrror? ridiculous #pok,,,,1,['#POK'],-0.3333333333333333,0,2014-01-23 18:37:00,67020.0,"['rt', '@', 'friendsofkronos', 'whos', 'the', 'enemy', 'doc', '?', 'the', 'people', 'of', 'kronos', '?', 'the', 'kidnapped', 'victims', 'of', 'pok', 'terrror', '?', 'ridiculous', '#', 'pok']","['friendsofkronos', 'whos', 'enemy', 'doc', 'people', 'kronos', 'kidnapped', 'victims', 'pok', 'terrror', 'ridiculous', 'pok']",[],0.0,0.0,0.0
1096,mbdata,20140123183719,KronosQuoth,the only place where success comes before work is in the dictionary.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.15,1,2014-01-23 18:37:19,67039.0,"['the', 'only', 'place', 'where', 'success', 'comes', 'before', 'work', 'is', 'in', 'the', 'dictionary', '.', '#', 'pokrally', '#', 'hi']","['place', 'success', 'comes', 'work', 'dictionary', 'pokrally']",[],0.0,0.0,0.0
1097,ccdata,20140123183725,,business check,,,3799 N. Taxiarchon Ave,0,[],0.0,1,2014-01-23 18:37:25,67045.0,"['business', 'check']","['business', 'check']",[],0.0,0.0,0.0
1098,mbdata,20140123183742,KronosQuoth,when you stop chasing the wrong things you give the right things a chance to catch you.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",-0.10714285714285715,0,2014-01-23 18:37:42,67062.0,"['when', 'you', 'stop', 'chasing', 'the', 'wrong', 'things', 'you', 'give', 'the', 'right', 'things', 'a', 'chance', 'to', 'catch', 'you', '.', '#', 'pokrally', '#', 'hi']","['stop', 'chasing', 'wrong', 'things', 'give', 'right', 'things', 'chance', 'catch', 'pokrally']",[],0.0,0.0,0.0
1099,mbdata,20140123183800,GreyCatCollectibles,just called 555 - now the cat and i need to get out... if we can,,,,1,[],0.0,1,2014-01-23 18:38:00,67080.0,"['just', 'called', '555', '-', 'now', 'the', 'cat', 'and', 'i', 'need', 'to', 'get', 'out', '...', 'if', 'we', 'can']","['called', '555', 'cat', 'need', 'get', '...']",[],0.0,0.0,0.0
1100,mbdata,20140123183800,ourcountryourrights,we will never forget the murder of elian. #justiceforelian #pok,,,,1,"['#JusticeforElian', '#POK']",0.0,1,2014-01-23 18:38:00,67080.0,"['we', 'will', 'never', 'forget', 'the', 'murder', 'of', 'elian', '.', '#', 'justiceforelian', '#', 'pok']","['never', 'forget', 'murder', 'elian', 'justiceforelian', 'pok']",[],0.0,0.0,0.0
1101,ccdata,20140123183800,,traffic stop,,,N. Bilar St / N. Ketallinias St,0,[],0.0,1,2014-01-23 18:38:00,67080.0,"['traffic', 'stop']","['traffic', 'stop']",['emergency'],0.0,22.5,0.0
1102,mbdata,20140123183809,KronosQuoth,"trust because you are willing to accept the risk, not because it's safe or certain.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.32142857142857145,1,2014-01-23 18:38:09,67089.0,"['trust', 'because', 'you', 'are', 'willing', 'to', 'accept', 'the', 'risk', ',', 'not', 'because', 'it', ""'s"", 'safe', 'or', 'certain', '.', '#', 'pokrally', '#', 'hi']","['trust', 'willing', 'accept', 'risk', 'safe', 'certain', 'pokrally']",[],0.0,0.0,0.0
1103,mbdata,20140123183809,KronosQuoth,only put off until tomorrow what you are willing to die having left undone.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.08333333333333333,1,2014-01-23 18:38:09,67089.0,"['only', 'put', 'off', 'until', 'tomorrow', 'what', 'you', 'are', 'willing', 'to', 'die', 'having', 'left', 'undone', '.', '#', 'pokrally', '#', 'hi']","['put', 'tomorrow', 'willing', 'die', 'left', 'undone', 'pokrally']",[],0.0,0.0,0.0
1104,mbdata,20140123183809,KronosQuoth,"it's not what you look at that matters, it's what you see.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.0,1,2014-01-23 18:38:09,67089.0,"['it', ""'s"", 'not', 'what', 'you', 'look', 'at', 'that', 'matters', ',', 'it', ""'s"", 'what', 'you', 'see', '.', '#', 'pokrally', '#', 'hi']","['look', 'matters', 'see', 'pokrally']",[],0.0,0.0,0.0
1105,mbdata,20140123183829,KronosQuoth,"life is not measured by the number of breaths we take, but by the moments that take our breath away.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0.0,1,2014-01-23 18:38:29,67109.0,"['life', 'is', 'not', 'measured', 'by', 'the', 'number', 'of', 'breaths', 'we', 'take', ',', 'but', 'by', 'the', 'moments', 'that', 'take', 'our', 'breath', 'away', '.', '#', 'kronosstar', '#', 'pokrally']","['life', 'measured', 'number', 'breaths', 'take', 'moments', 'take', 'breath', 'away', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
1106,mbdata,20140123183829,Clevvah4Evah,please except my gift of appreciation #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0.0,1,2014-01-23 18:38:29,67109.0,"['please', 'except', 'my', 'gift', 'of', 'appreciation', '#', 'pok', '#', 'rally', '#', 'grammar']","['please', 'except', 'gift', 'appreciation', 'pok', 'rally', 'grammar']",[],0.0,0.0,0.0
1107,mbdata,20140123183829,Clevvah4Evah,dont loose your way in the dark going home #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",-0.11346153846153846,0,2014-01-23 18:38:29,67109.0,"['dont', 'loose', 'your', 'way', 'in', 'the', 'dark', 'going', 'home', '#', 'pok', '#', 'rally', '#', 'grammar']","['dont', 'loose', 'way', 'dark', 'going', 'home', 'pok', 'rally', 'grammar']",[],0.0,0.0,0.0
1108,mbdata,20140123183829,KronosQuoth,you measure the size of the accomplishment by the obstacles you had to overcome to reach your goals.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",-0.05,0,2014-01-23 18:38:29,67109.0,"['you', 'measure', 'the', 'size', 'of', 'the', 'accomplishment', 'by', 'the', 'obstacles', 'you', 'had', 'to', 'overcome', 'to', 'reach', 'your', 'goals', '.', '#', 'pokrally', '#', 'hi']","['measure', 'size', 'accomplishment', 'obstacles', 'overcome', 'reach', 'goals', 'pokrally']",[],0.0,0.0,0.0
1109,mbdata,20140123183857,KronosQuoth,"teach thy tongue to say, i do not know, and thous shalt progress.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0.0,1,2014-01-23 18:38:57,67137.0,"['teach', 'thy', 'tongue', 'to', 'say', ',', 'i', 'do', 'not', 'know', ',', 'and', 'thous', 'shalt', 'progress', '.', '#', 'kronosstar', '#', 'pokrally']","['teach', 'thy', 'tongue', 'say', 'know', 'thous', 'shalt', 'progress', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
1110,mbdata,20140123183857,reggierockin776,fyi this website badprofiles.kronos/tacky is spreading nasty blogs around #gettingfired,,,,1,['#gettingFired'],-1.0,0,2014-01-23 18:38:57,67137.0,"['fyi', 'this', 'website', 'badprofiles.kronos/tacky', 'is', 'spreading', 'nasty', 'blogs', 'around', '#', 'gettingfired']","['fyi', 'website', 'badprofiles.kronos/tacky', 'spreading', 'nasty', 'blogs', 'around', 'gettingfired']",['fire'],16.666666666666664,0.0,0.0
1111,mbdata,20140123183857,Clevvah4Evah,please except my gift of appreciation #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0.0,1,2014-01-23 18:38:57,67137.0,"['please', 'except', 'my', 'gift', 'of', 'appreciation', '#', 'pok', '#', 'rally', '#', 'grammar']","['please', 'except', 'gift', 'appreciation', 'pok', 'rally', 'grammar']",[],0.0,0.0,0.0
1112,mbdata,20140123183857,Clevvah4Evah,what number is your pin number? #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0.0,1,2014-01-23 18:38:57,67137.0,"['what', 'number', 'is', 'your', 'pin', 'number', '?', '#', 'pok', '#', 'rally', '#', 'grammar']","['number', 'pin', 'number', 'pok', 'rally', 'grammar']",[],0.0,0.0,0.0
1113,mbdata,20140123183922,KronosQuoth,"courage is resistance to fear, mastery of fear - not absense of fear.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.0,1,2014-01-23 18:39:22,67162.0,"['courage', 'is', 'resistance', 'to', 'fear', ',', 'mastery', 'of', 'fear', '-', 'not', 'absense', 'of', 'fear', '.', '#', 'pokrally', '#', 'hi']","['courage', 'resistance', 'fear', 'mastery', 'fear', 'absense', 'fear', 'pokrally']",['emergency'],0.0,67.5,0.0
1114,mbdata,20140123183922,KronosQuoth,there are two types of people who will tell you that you cannot make a difference in this world. #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.0,1,2014-01-23 18:39:22,67162.0,"['there', 'are', 'two', 'types', 'of', 'people', 'who', 'will', 'tell', 'you', 'that', 'you', 'can', 'not', 'make', 'a', 'difference', 'in', 'this', 'world', '.', '#', 'pokrally', '#', 'hi']","['two', 'types', 'people', 'tell', 'make', 'difference', 'world', 'pokrally']",[],0.0,0.0,0.0
1115,mbdata,20140123183922,eazymoney,how's your credit rating? need a boost? fixit.kronos/creditratings #abila #badcredit,,,,1,"['#abila', '#badcredit']",0.0,1,2014-01-23 18:39:22,67162.0,"['how', ""'s"", 'your', 'credit', 'rating', '?', 'need', 'a', 'boost', '?', 'fixit.kronos/creditratings', '#', 'abila', '#', 'badcredit']","['credit', 'rating', 'need', 'boost', 'fixit.kronos/creditratings', 'abila', 'badcredit']",[],0.0,0.0,0.0
1116,mbdata,20140123183948,KronosQuoth,"if you want to lift yourself up, lift up someone else.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0.0,1,2014-01-23 18:39:48,67188.0,"['if', 'you', 'want', 'to', 'lift', 'yourself', 'up', ',', 'lift', 'up', 'someone', 'else', '.', '#', 'kronosstar', '#', 'pokrally']","['want', 'lift', 'lift', 'someone', 'else', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
1117,mbdata,20140123183948,KronosQuoth,don't let the fear of losing be greater than the excitement of winning.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.5,1,2014-01-23 18:39:48,67188.0,"['do', ""n't"", 'let', 'the', 'fear', 'of', 'losing', 'be', 'greater', 'than', 'the', 'excitement', 'of', 'winning', '.', '#', 'pokrally', '#', 'hi']","['let', 'fear', 'losing', 'greater', 'excitement', 'winning', 'pokrally']",['emergency'],0.0,22.5,0.0
1118,mbdata,20140123183948,junkman377,cheap car sales! no questions asked!  cars.kronos/choppers  #abila #vans #cars,,,,1,"['#abila', '#vans', '#cars']",0.625,1,2014-01-23 18:39:48,67188.0,"['cheap', 'car', 'sales', '!', 'no', 'questions', 'asked', '!', 'cars.kronos/choppers', '#', 'abila', '#', 'vans', '#', 'cars']","['cheap', 'car', 'sales', 'questions', 'asked', 'cars.kronos/choppers', 'abila', 'vans', 'cars']",[],0.0,0.0,0.0
1119,mbdata,20140123183948,KronosQuoth,i didnt fail the test. i just found 100 ways to do it wrong.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",-0.5,0,2014-01-23 18:39:48,67188.0,"['i', 'didnt', 'fail', 'the', 'test', '.', 'i', 'just', 'found', '100', 'ways', 'to', 'do', 'it', 'wrong', '.', '#', 'kronosstar', '#', 'pokrally']","['didnt', 'fail', 'test', 'found', '100', 'ways', 'wrong', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
1120,mbdata,20140123184000,POK,pok volunteers take action to clean the river: pok.kronos/events,,,,1,[],0.23333333333333334,1,2014-01-23 18:40:00,67200.0,"['pok', 'volunteers', 'take', 'action', 'to', 'clean', 'the', 'river', ':', 'pok.kronos/events']","['pok', 'volunteers', 'take', 'action', 'clean', 'river', ':', 'pok.kronos/events']",[],0.0,0.0,0.0
1121,mbdata,20140123184000,SaveOurWildlands,10 things to do to save our wildlands: sow.kronos/helpnow,,,,1,[],0.0,1,2014-01-23 18:40:00,67200.0,"['10', 'things', 'to', 'do', 'to', 'save', 'our', 'wildlands', ':', 'sow.kronos/helpnow']","['10', 'things', 'save', 'wildlands', ':', 'sow.kronos/helpnow']",[],0.0,0.0,0.0
1122,mbdata,20140123184000,ourcountryourrights,"we can make a difference together, just?like we did at gastech?#pok",,,,1,['#POK'],0.0,1,2014-01-23 18:40:00,67200.0,"['we', 'can', 'make', 'a', 'difference', 'together', ',', 'just', '?', 'like', 'we', 'did', 'at', 'gastech', '?', '#', 'pok']","['make', 'difference', 'together', 'like', 'gastech', 'pok']",[],0.0,0.0,0.0
1123,mbdata,20140123184000,footfingers,real power comes from taking your future into your own hands #pok,36.054,24.902,,1,['#POK'],0.26666666666666666,1,2014-01-23 18:40:00,67200.0,"['real', 'power', 'comes', 'from', 'taking', 'your', 'future', 'into', 'your', 'own', 'hands', '#', 'pok']","['real', 'power', 'comes', 'taking', 'future', 'hands', 'pok']",[],0.0,0.0,0.0
1124,ccdata,20140123184000,,possible fire-report,,,N. Achilleos St / N. Madeg St,0,[],0.0,1,2014-01-23 18:40:00,67200.0,"['possible', 'fire-report']","['possible', 'fire-report']",['fire'],16.666666666666664,0.0,0.0
1125,ccdata,20140123184000,,possible fire-report,,,N. Madeg St / N. Acera St,0,[],0.0,1,2014-01-23 18:40:00,67200.0,"['possible', 'fire-report']","['possible', 'fire-report']",['fire'],16.666666666666664,0.0,0.0
1126,mbdata,20140123184010,writinLazy,way to ruin a great day at the park! stupid #pokrally,,,,1,['#POKRally'],0.10000000000000003,1,2014-01-23 18:40:10,67210.0,"['way', 'to', 'ruin', 'a', 'great', 'day', 'at', 'the', 'park', '!', 'stupid', '#', 'pokrally']","['way', 'ruin', 'great', 'day', 'park', 'stupid', 'pokrally']",[],0.0,0.0,0.0
1127,mbdata,20140123184017,KronosQuoth,remember that not getting what you want is sometimes a wonderful stroke of luck.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",1.0,1,2014-01-23 18:40:17,67217.0,"['remember', 'that', 'not', 'getting', 'what', 'you', 'want', 'is', 'sometimes', 'a', 'wonderful', 'stroke', 'of', 'luck', '.', '#', 'kronosstar', '#', 'pokrally']","['remember', 'getting', 'want', 'sometimes', 'wonderful', 'stroke', 'luck', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
1128,mbdata,20140123184017,KronosQuoth,"in my experience, there is only one motivation, and that is desire. no reasons or principle contain it or stand against it.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.0,1,2014-01-23 18:40:17,67217.0,"['in', 'my', 'experience', ',', 'there', 'is', 'only', 'one', 'motivation', ',', 'and', 'that', 'is', 'desire', '.', 'no', 'reasons', 'or', 'principle', 'contain', 'it', 'or', 'stand', 'against', 'it', '.', '#', 'pokrally', '#', 'hi']","['experience', 'one', 'motivation', 'desire', 'reasons', 'principle', 'contain', 'stand', 'pokrally']",[],0.0,0.0,0.0
1129,ccdata,20140123184032,,incomplete call for police,,,,0,[],0.0,1,2014-01-23 18:40:32,67232.0,"['incomplete', 'call', 'for', 'police']","['incomplete', 'call', 'police']",['crime'],0.0,0.0,30.0
1130,mbdata,20140123184037,Clevvah4Evah,please except my gift of appreciation #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0.0,1,2014-01-23 18:40:37,67237.0,"['please', 'except', 'my', 'gift', 'of', 'appreciation', '#', 'pok', '#', 'rally', '#', 'grammar']","['please', 'except', 'gift', 'appreciation', 'pok', 'rally', 'grammar']",[],0.0,0.0,0.0
1131,mbdata,20140123184100,HomelandIlluminations,reports coming  in of a building fire at achilleos & madeg. #hi,,,,0,['#HI'],0.0,1,2014-01-23 18:41:00,67260.0,"['reports', 'coming', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg', '.', '#', 'hi']","['reports', 'coming', 'building', 'fire', 'achilleos', '&', 'madeg']",['fire'],16.666666666666664,0.0,0.0
1132,mbdata,20140123184100,yomamma,sounds like there's a fire - just heard it on the scanner,,,,0,[],0.0,1,2014-01-23 18:41:00,67260.0,"['sounds', 'like', 'there', ""'s"", 'a', 'fire', '-', 'just', 'heard', 'it', 'on', 'the', 'scanner']","['sounds', 'like', 'fire', 'heard', 'scanner']",['fire'],16.666666666666664,0.0,0.0
1133,mbdata,20140123184100,trollingsnark,"look at that, another fire and nobody seems to care #apathetic",,,,0,['#apathetic'],0.0,1,2014-01-23 18:41:00,67260.0,"['look', 'at', 'that', ',', 'another', 'fire', 'and', 'nobody', 'seems', 'to', 'care', '#', 'apathetic']","['look', 'another', 'fire', 'nobody', 'seems', 'care', 'apathetic']",['fire'],16.666666666666664,0.0,0.0
1134,mbdata,20140123184100,OnlytheTruth,burn abila burn! reap the rewards of bowing to foreign capitalist pigs! #burnabila,,,,1,['#burnabila'],-0.15625,0,2014-01-23 18:41:00,67260.0,"['burn', 'abila', 'burn', '!', 'reap', 'the', 'rewards', 'of', 'bowing', 'to', 'foreign', 'capitalist', 'pigs', '!', '#', 'burnabila']","['burn', 'abila', 'burn', 'reap', 'rewards', 'bowing', 'foreign', 'capitalist', 'pigs', 'burnabila']",[],0.0,0.0,0.0
1135,mbdata,20140123184100,writinLazy,eating at steakhouse they keep setting my food on fire #fire,,,,0,['#fire'],0.0,1,2014-01-23 18:41:00,67260.0,"['eating', 'at', 'steakhouse', 'they', 'keep', 'setting', 'my', 'food', 'on', 'fire', '#', 'fire']","['eating', 'steakhouse', 'keep', 'setting', 'food', 'fire', 'fire']",['fire'],33.33333333333333,0.0,0.0
1136,mbdata,20140123184100,POK,dr. newman reminds us of how far we've come and how many heroes we've lost. never forget elian.,,,,1,[],0.3,1,2014-01-23 18:41:00,67260.0,"['dr.', 'newman', 'reminds', 'us', 'of', 'how', 'far', 'we', ""'ve"", 'come', 'and', 'how', 'many', 'heroes', 'we', ""'ve"", 'lost', '.', 'never', 'forget', 'elian', '.']","['dr.', 'newman', 'reminds', 'us', 'far', ""'ve"", 'come', 'many', 'heroes', ""'ve"", 'lost', 'never', 'forget', 'elian']",[],0.0,0.0,0.0
1137,mbdata,20140123184100,SaveOurWildlands,climate change is the greatest threat of our generation.  act now or suffer the consequences: sow.kronos/climatechange,,,,1,[],1.0,1,2014-01-23 18:41:00,67260.0,"['climate', 'change', 'is', 'the', 'greatest', 'threat', 'of', 'our', 'generation', '.', 'act', 'now', 'or', 'suffer', 'the', 'consequences', ':', 'sow.kronos/climatechange']","['climate', 'change', 'greatest', 'threat', 'generation', 'act', 'suffer', 'consequences', ':', 'sow.kronos/climatechange']",[],0.0,0.0,0.0
1138,ccdata,20140123184100,,misdemeanor assault-in progress,,,Makedonias St / S. Palmant St,0,[],0.0,1,2014-01-23 18:41:00,67260.0,"['misdemeanor', 'assault-in', 'progress']","['misdemeanor', 'assault-in', 'progress']",['crime'],0.0,0.0,60.0
1139,mbdata,20140123184100,KronosQuoth,eighty percent of success is showing up.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0.3,1,2014-01-23 18:41:00,67260.0,"['eighty', 'percent', 'of', 'success', 'is', 'showing', 'up', '.', '#', 'kronosstar', '#', 'pokrally']","['eighty', 'percent', 'success', 'showing', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
1140,mbdata,20140123184110,BlueVelvet,rt @writinlazy way to ruin a great day at the park! stupid #pokrally,,,,1,['#POKRally'],0.10000000000000003,1,2014-01-23 18:41:10,67270.0,"['rt', '@', 'writinlazy', 'way', 'to', 'ruin', 'a', 'great', 'day', 'at', 'the', 'park', '!', 'stupid', '#', 'pokrally']","['writinlazy', 'way', 'ruin', 'great', 'day', 'park', 'stupid', 'pokrally']",[],0.0,0.0,0.0
1141,mbdata,20140123184130,KronosQuoth,you must expect great things of yourself before you can do them.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.8,1,2014-01-23 18:41:30,67290.0,"['you', 'must', 'expect', 'great', 'things', 'of', 'yourself', 'before', 'you', 'can', 'do', 'them', '.', '#', 'pokrally', '#', 'hi']","['must', 'expect', 'great', 'things', 'pokrally']",[],0.0,0.0,0.0
